iter	RMSE
415	0.01547283311
416	0.01546776015
417	0.01546106244
418	0.0154577112
419	0.01544973205
420	0.01544496862
421	0.01543807653
422	0.01542729943
423	0.01542182607
424	0.01541573027
425	0.01541240472
426	0.0154106253
427	0.01540747598
428	0.01540204359
429	0.01539911153
430	0.01539495576
431	0.01539054795
432	0.01538223811
433	0.01537389311
434	0.01536617369
435	0.01536447205
436	0.01535538082
437	0.01534991847
438	0.01534184145
439	0.01533384432
440	0.01532626174
441	0.01532424336
442	0.01531647745
443	0.01531049649
444	0.01530485361
445	0.01529733376
446	0.01529113831
447	0.01528135469
448	0.01527318769
449	0.01527140413
450	0.01526335382
451	0.01525989447
452	0.01525541228
453	0.01525079975
454	0.01524775726
455	0.01524378763
456	0.01524104715
457	0.01523630755
458	0.0152317125
459	0.0152266035
460	0.0152190148
461	0.01521495337
462	0.01520907582
463	0.01520253853
464	0.01519600582
465	0.01519156994
466	0.01518606184
467	0.01517800401
468	0.01517299167
469	0.0151657133
470	0.01515955613
471	0.01515291718
472	0.01514838464
473	0.0151425747
474	0.01513594678
475	0.015129301
476	0.0151264033
477	0.01512495286
478	0.01511982715
479	0.01511317485
480	0.0151082123
481	0.01510346257
482	0.01509764842
483	0.01509240818
484	0.01508461242
485	0.01507806592
486	0.01507407185
487	0.01506726658
488	0.01506441862
489	0.01505860786
490	0.01505046753
491	0.01504591515
492	0.01504248048
493	0.01503833309
494	0.01503135486
495	0.01502589645
496	0.0150242336
497	0.01502016862
498	0.01501384961
499	0.01500879982
500	0.01500130971
501	0.0149970517
502	0.01498805357
503	0.01498446577
504	0.01498034994
505	0.01497297826
506	0.01496571934
507	0.01495883637
508	0.01495308654
509	0.01494452882
510	0.0149391945
511	0.01493388627
512	0.01492670422
513	0.01492061218
514	0.01491698502
515	0.01490959788
516	0.01490445803
517	0.01490129951
518	0.01489659707
519	0.01489533899
520	0.01488908341
521	0.01488562409
522	0.01488182125
523	0.01487982201
524	0.01487385662
525	0.01486757852
526	0.01486070697
527	0.01485467029
528	0.01484924644
529	0.01484704478
530	0.01484038258
531	0.01483880205
532	0.01483671746
533	0.0148321188
534	0.01482727496
535	0.0148200937
536	0.01481511562
537	0.01480857593
538	0.01480287104
539	0.01479887858
540	0.01479411428
541	0.01478743428
542	0.01478364439
543	0.01477801054
544	0.0147756758
545	0.01476962498
546	0.01476737384
547	0.01476397249
548	0.0147594097
549	0.01475575235
550	0.01474971425
551	0.01474608952
552	0.01474249411
553	0.01473970762
554	0.01473514448
555	0.01472934513
556	0.01472525675
557	0.01472074162
558	0.01471456176
559	0.01471073433
560	0.01470709479
561	0.01470053386
562	0.01469423063
563	0.01468973291
564	0.01468597642
565	0.01468167127
566	0.01467650365
567	0.01467259489
568	0.01466930344
569	0.01466420808
570	0.01465927729
571	0.01465600635
572	0.01464986361
573	0.01464309204
574	0.01463921484
575	0.01463488488
576	0.01463056689
577	0.01462678942
578	0.01462570531
579	0.01462009595
580	0.01461363803
581	0.01461275814
582	0.01460954408
583	0.01460598796
584	0.01460031408
585	0.01459577454
586	0.01459202903
587	0.01459097785
588	0.01458793089
589	0.01458511119
590	0.0145814662
591	0.01457794269
592	0.01457427576
593	0.01457098415
594	0.0145679595
595	0.01456153847
596	0.0145547008
597	0.01455144523
598	0.01455064843
599	0.01454769811
600	0.01454316179
601	0.01454020151
602	0.01453715296
603	0.01453096282
604	0.01452802706
605	0.01452660685
606	0.01452300076
607	0.01451820512
608	0.01451329622
609	0.01451077493
610	0.01450780112
611	0.01450467302
612	0.01450108361
613	0.01449670734
614	0.01449303113
615	0.01448712929
616	0.01448042835
617	0.01447593648
618	0.01447138613
619	0.01446617812
620	0.01446304358
621	0.01446191643
622	0.01445603776
623	0.01445407385
624	0.01445070557
625	0.01444701383
626	0.0144436145
627	0.01443842078
628	0.01443353413
629	0.01442933892
630	0.01442551534
631	0.01442143583
632	0.0144166956
633	0.01441239249
634	0.01440939977
635	0.01440585072
636	0.01440414795
637	0.01439813384
638	0.01439557225
639	0.01439073979
640	0.01438774397
641	0.0143869638
642	0.01438331591
643	0.01437916748
644	0.0143746073
645	0.01437152735
646	0.01436908598
647	0.01436541586
648	0.01436387992
649	0.01436192911
650	0.01435899717
651	0.01435756527
652	0.01435474602
653	0.01435101154
654	0.01434650694
655	0.0143423145
656	0.01433845228
657	0.01433230701
658	0.01432954768
659	0.01432527332
660	0.01432178766
661	0.01431640566
662	0.01431504784
663	0.01431261737
664	0.0143090237
665	0.01430513578
666	0.01430418325
667	0.01430138229
668	0.01429775893
669	0.01429471408
670	0.01428949568
671	0.01428481245
672	0.01428074057
673	0.014276959
674	0.01427406008
675	0.01426755707
676	0.01426294228
677	0.01425832808
678	0.01425276392
679	0.01425148528
680	0.01424803848
681	0.01424182902
682	0.01423716392
683	0.01423241329
684	0.0142276186
685	0.0142233355
686	0.01422107725
687	0.01421803354
688	0.01421528552
689	0.01421310808
690	0.01421198322
691	0.01420824965
692	0.0142073691
693	0.01420513464
694	0.0142021243
695	0.01419843166
696	0.01419384252
697	0.01419247953
698	0.01418864379
699	0.01418408589
700	0.01418003841
701	0.01417646523
702	0.01417392906
703	0.01416999701
704	0.01416678057
705	0.01416296756
706	0.01416020067
707	0.01415618647
708	0.0141514823
709	0.01414821467
710	0.01414463832
711	0.01414219956
712	0.01413887612
713	0.014134974
714	0.01413293911
715	0.01412982724
716	0.01412533024
717	0.01412106895
718	0.01411826892
719	0.01411533029
720	0.01411276544
721	0.01410963139
722	0.01410799879
723	0.01410390266
724	0.01410051613
725	0.01409975161
726	0.01409721365
727	0.01409423164
728	0.01409107315
729	0.01408923442
730	0.01408738401
731	0.01408220092
732	0.01407885086
733	0.01407743269
734	0.01407457174
735	0.01407046551
736	0.0140679272
737	0.0140651297
738	0.01406170616
739	0.01405913463
740	0.0140552461
741	0.01405230627
742	0.01404698104
743	0.01404419605
744	0.01404197134
745	0.01403614793
746	0.01403484083
747	0.01403180348
748	0.01402823588
749	0.01402543095
750	0.01402074158
751	0.01401811373
752	0.01401601804
753	0.01401260686
754	0.01401128869
755	0.01400971797
756	0.01400773676
757	0.0140051742
758	0.01400225492
759	0.01400171136
760	0.01399598572
761	0.01399324174
762	0.01398920849
763	0.01398737121
764	0.01398443923
765	0.01397976618
766	0.01397568211
767	0.01397335881
768	0.01397040176
769	0.01396786638
770	0.01396476886
771	0.01396102162
772	0.01395765254
773	0.01395544759
774	0.0139526675
775	0.01394865354
776	0.01394420461
777	0.01394189642
778	0.01393969435
779	0.01393619451
780	0.01393144227
781	0.01392514977
782	0.01391997999
783	0.01391738955
784	0.01391328518
785	0.01390968163
786	0.01390694825
787	0.01390151549
788	0.01389878671
789	0.01389516989
790	0.01389205934
791	0.01388849565
792	0.01388413093
793	0.01388129409
794	0.0138786434
795	0.013875648
796	0.01387240716
797	0.01387071574
798	0.01386942021
799	0.01386641772
800	0.01386141363
801	0.01385737893
802	0.01385368185
803	0.01385054445
804	0.01384898961
805	0.01384546873
806	0.01384419997
807	0.01384274856
808	0.01384210394
809	0.01383969367
810	0.01383841824
811	0.01383649318
812	0.01383485285
813	0.0138318501
814	0.01383010213
815	0.01382950761
816	0.01382727775
817	0.01382657872
818	0.01382356664
819	0.01381856445
820	0.01381640095
821	0.01381359373
822	0.01380821543
823	0.01380617785
824	0.01380338227
825	0.01379921958
826	0.01379639187
827	0.01379253696
828	0.01378690007
829	0.01378256353
830	0.01378058744
831	0.01377884824
832	0.0137749013
833	0.01376928879
834	0.0137655934
835	0.01376299037
836	0.01376022441
837	0.01375817607
838	0.01375586793
839	0.01375267753
840	0.01375088691
841	0.01374663622
842	0.01374301567
843	0.01374000573
844	0.01373788111
845	0.0137347952
846	0.01373016967
847	0.01372934567
848	0.01372593898
849	0.01372419967
850	0.01372362545
851	0.01372126353
852	0.0137177635
853	0.01371371705
854	0.0137106805
855	0.01370848699
856	0.01370333164
857	0.01370081924
858	0.01369734367
859	0.01369533985
860	0.01369264564
861	0.01369035741
862	0.01368624572
863	0.01368515737
864	0.01368161712
865	0.01367805205
866	0.01367501676
867	0.01367088641
868	0.01366836919
869	0.01366512657
870	0.01366231103
871	0.01366078515
872	0.01365803632
873	0.01365530023
874	0.0136520775
875	0.01365122391
876	0.01364700854
877	0.01364630483
878	0.01364092967
879	0.01363860418
880	0.01363583282
881	0.01363344593
882	0.0136292004
883	0.01362715119
884	0.01362534132
885	0.01362274615
886	0.01362050395
887	0.01361766717
888	0.01361565592
889	0.01361256789
890	0.01361016297
891	0.01360884386
892	0.01360626043
893	0.01360426039
894	0.01360189265
895	0.01360021186
896	0.01359505984
897	0.0135938764
898	0.01359041008
899	0.01358740917
900	0.01358691724
901	0.01358545209
902	0.01358254078
903	0.01357907875
904	0.01357698198
905	0.01357407379
906	0.01357147319
907	0.0135698811
908	0.01356782216
909	0.0135653356
910	0.01356367562
911	0.01356192303
912	0.01355915131
913	0.01355699617
914	0.01355342099
915	0.01355025515
916	0.01354855925
917	0.01354558211
918	0.01354245422
919	0.01354039613
920	0.01353838024
921	0.013534517
922	0.0135317803
923	0.01352845435
924	0.01352719356
925	0.01352405676
926	0.01352256953
927	0.01351873683
928	0.01351710007
929	0.0135155196
930	0.01351315616
931	0.01351158051
932	0.0135103523
933	0.013507089
934	0.01350485052
935	0.01350083006
936	0.01349852249
937	0.01349623435
938	0.01349233651
939	0.01348996589
940	0.01348657722
941	0.01348345235
942	0.01347922803
943	0.01347734357
944	0.01347434844
945	0.01347199483
946	0.01347030573
947	0.01346830246
948	0.01346615184
949	0.0134638407
950	0.0134591343
951	0.01345712596
952	0.01345513781
953	0.01345315975
954	0.01345272681
955	0.01344960619
956	0.01344698381
957	0.01344530803
958	0.01344395099
959	0.0134410029
960	0.01343905009
961	0.01343719736
962	0.01343562647
963	0.01343114775
964	0.0134279917
965	0.01342517816
966	0.01342262447
967	0.0134193304
968	0.0134161667
969	0.01341363599
970	0.01341075234
971	0.01340809461
972	0.01340495541
973	0.0134033506
974	0.01340171256
975	0.01339833518
976	0.01339626393
977	0.01339404456
978	0.01339272738
979	0.01339152048
980	0.01338760412
981	0.01338649489
982	0.0133835322
983	0.01338215734
984	0.01337818972
985	0.01337570546
986	0.01337489212
987	0.01337151623
988	0.01336658686
989	0.01336331937
990	0.0133616052
991	0.01335907403
992	0.01335489518
993	0.01335121643
994	0.01334852696
995	0.01334597447
996	0.01334215504
997	0.01333940808
998	0.01333694209
999	0.0133333811
1000	0.01333000976
1001	0.0133274632
1002	0.01332443133
1003	0.01332263276
1004	0.01331934133
1005	0.0133173347
1006	0.01331437871
1007	0.01331207845
1008	0.01331093633
1009	0.01330993743
1010	0.01330785009
1011	0.01330595177
1012	0.01330070215
1013	0.01329894917
1014	0.01329588798
1015	0.01329265837
1016	0.0132904427
1017	0.01328899303
1018	0.01328676316
1019	0.01328531613
1020	0.01328321594
1021	0.01328159048
1022	0.01327792163
1023	0.01327558387
1024	0.01327306386
1025	0.01327028884
1026	0.01326821228
1027	0.01326593996
1028	0.01326055426
1029	0.01326009032
1030	0.01325804478
1031	0.01325507716
1032	0.01325259057
1033	0.01325100948
1034	0.01324879743
1035	0.01324809048
1036	0.01324729113
1037	0.01324407535
1038	0.01324195654
1039	0.01324044917
1040	0.01323512435
1041	0.01323360267
1042	0.01323201023
1043	0.01323006553
1044	0.01322823707
1045	0.01322622263
1046	0.01322168028
1047	0.01322048813
1048	0.01321770603
1049	0.01321590487
1050	0.01321298062
1051	0.01321042057
1052	0.01320813779
1053	0.01320591904
1054	0.01320157059
1055	0.01319758166
1056	0.01319314437
1057	0.01319057489
1058	0.01318782384
1059	0.01318530997
1060	0.01318322549
1061	0.0131814557
1062	0.01317877492
1063	0.01317560381
1064	0.01317354973
1065	0.01317116025
1066	0.01316792813
1067	0.01316365584
1068	0.01316079823
1069	0.01315748908
1070	0.01315627367
1071	0.01315363671
1072	0.01315134288
1073	0.01315024186
1074	0.01314810861
1075	0.01314572711
1076	0.01314525838
1077	0.01314370146
1078	0.01314141634
1079	0.01313869742
1080	0.01313751034
1081	0.01313536901
1082	0.01313350985
1083	0.01313132058
1084	0.013128013
1085	0.013123803
1086	0.01312294221
1087	0.01312084144
1088	0.01311829632
1089	0.01311567335
1090	0.01311194832
1091	0.01310932086
1092	0.01310879947
1093	0.01310660895
1094	0.01310407403
1095	0.01310185008
1096	0.01309746431
1097	0.01309591805
1098	0.01309156229
1099	0.01308848007
1100	0.01308353843
1101	0.01308199951
1102	0.01307978348
1103	0.01307817715
1104	0.01307506067
1105	0.01307227046
1106	0.01306959269
1107	0.01306772775
1108	0.013066341
1109	0.01306329275
1110	0.01306154415
1111	0.01306016213
1112	0.0130580924
1113	0.01305631164
1114	0.01305383241
1115	0.01305156887
1116	0.0130484575
1117	0.0130455394
1118	0.01304390456
1119	0.01304321756
1120	0.01303940719
1121	0.01303657651
1122	0.01303424488
1123	0.01303314628
1124	0.01303110882
1125	0.01302886198
1126	0.01302685444
1127	0.0130250401
1128	0.01302089737
1129	0.01302012267
1130	0.01301868894
1131	0.0130156577
1132	0.01301249465
1133	0.01300987789
1134	0.01300775292
1135	0.01300559886
1136	0.01300364248
1137	0.01300209498
1138	0.01300086543
1139	0.01299871989
1140	0.01299659688
1141	0.01299366838
1142	0.01299154155
1143	0.01298981782
1144	0.01298823182
1145	0.01298644902
1146	0.01298370409
1147	0.01298106263
1148	0.01297882886
1149	0.01297813814
1150	0.01297610318
1151	0.01297468355
1152	0.01297206746
1153	0.01297028538
1154	0.01296874983
1155	0.01296645668
1156	0.0129632193
1157	0.01296152256
1158	0.01295938489
1159	0.01295758954
1160	0.01295638245
1161	0.01295177518
1162	0.01294961734
1163	0.0129474823
1164	0.01294446275
1165	0.01294165495
1166	0.0129370637
1167	0.01293464939
1168	0.01293244277
1169	0.01293085646
1170	0.01292845187
1171	0.01292621452
1172	0.01292551438
1173	0.01292355065
1174	0.01292144106
1175	0.01291623589
1176	0.01291369468
1177	0.01291192504
1178	0.01290838573
1179	0.012906119
1180	0.01290442435
1181	0.01290236008
1182	0.01290164352
1183	0.01289986615
1184	0.01289765758
1185	0.01289511342
1186	0.01289156043
1187	0.01289009283
1188	0.01288667812
1189	0.0128853368
1190	0.01288412219
1191	0.0128832059
1192	0.01288116952
1193	0.01287927066
1194	0.01287690871
1195	0.01287600096
1196	0.01287387048
1197	0.01287165977
1198	0.01286952447
1199	0.0128667818
1200	0.01286502578
1201	0.01286230532
1202	0.01286024378
1203	0.01285857092
1204	0.01285643526
1205	0.01285403159
1206	0.01285092638
1207	0.01284851475
1208	0.01284456848
1209	0.01284163932
1210	0.01283906077
1211	0.01283615661
1212	0.01283474529
1213	0.01283108764
1214	0.01282890367
1215	0.01282660359
1216	0.01282455367
1217	0.01282288146
1218	0.01282079809
1219	0.01281799508
1220	0.01281596301
1221	0.01281427879
1222	0.01281059614
1223	0.01280802725
1224	0.01280649421
1225	0.01280440463
1226	0.01280384433
1227	0.01280144071
1228	0.01279843278
1229	0.01279346251
1230	0.01278993784
1231	0.01278865953
1232	0.01278689812
1233	0.01278329467
1234	0.01277959821
1235	0.01277772523
1236	0.01277643679
1237	0.01277487946
1238	0.01277277745
1239	0.01277090099
1240	0.01276948706
1241	0.01276562298
1242	0.01276270567
1243	0.01276024491
1244	0.01275786053
1245	0.01275577872
1246	0.01275476907
1247	0.01275157737
1248	0.01274725479
1249	0.01274533922
1250	0.01274252296
1251	0.01274107577
1252	0.01273942331
1253	0.01273854975
1254	0.0127363677
1255	0.01273444267
1256	0.01273297289
1257	0.01273156247
1258	0.01273037325
1259	0.01272916545
1260	0.0127286528
1261	0.01272719102
1262	0.01272555754
1263	0.01272229843
1264	0.0127209092
1265	0.01271910594
1266	0.01271744365
1267	0.01271351171
1268	0.012711745
1269	0.01270899642
1270	0.01270648613
1271	0.01270492617
1272	0.01270331391
1273	0.01270095804
1274	0.0126969817
1275	0.01269505315
1276	0.01269358181
1277	0.01269263392
1278	0.01269053954
1279	0.01268772995
1280	0.01268541457
1281	0.01268270622
1282	0.01268069167
1283	0.01267880568
1284	0.01267750862
1285	0.01267489041
1286	0.01267257526
1287	0.01267134991
1288	0.01266958771
1289	0.01266880707
1290	0.01266718811
1291	0.01266556614
1292	0.01266361039
1293	0.01266107826
1294	0.01265777972
1295	0.01265575081
1296	0.01265389333
1297	0.01265275113
1298	0.0126501474
1299	0.0126488303
1300	0.01264757551
1301	0.01264571602
1302	0.0126444454
1303	0.01264265138
1304	0.01264071987
1305	0.01263688645
1306	0.01263438636
1307	0.01263187139
1308	0.01262722001
1309	0.0126256478
1310	0.01262448402
1311	0.01262022032
1312	0.01261845241
1313	0.01261532259
1314	0.0126139268
1315	0.01261272655
1316	0.01261124522
1317	0.01260903961
1318	0.01260839998
1319	0.0126063503
1320	0.01260577068
1321	0.01260315731
1322	0.0126022998
1323	0.01260127197
1324	0.0125987494
1325	0.01259712755
1326	0.01259546696
1327	0.01259388567
1328	0.0125911771
1329	0.01259023914
1330	0.01258869416
1331	0.01258695562
1332	0.0125848615
1333	0.01258287795
1334	0.01258114607
1335	0.0125767792
1336	0.01257505153
1337	0.01257353115
1338	0.0125717017
1339	0.01256878833
1340	0.01256766898
1341	0.01256583705
1342	0.01256136507
1343	0.01255968025
1344	0.01255723195
1345	0.01255477636
1346	0.01255334916
1347	0.01255114067
1348	0.01254931816
1349	0.01254817264
1350	0.01254711816
1351	0.01254468554
1352	0.01254201409
1353	0.01253788968
1354	0.01253482383
1355	0.01253362536
1356	0.01252945403
1357	0.01252571863
1358	0.01252375588
1359	0.01252251102
1360	0.01251977175
1361	0.01251704315
1362	0.01251345367
1363	0.01251095727
1364	0.01250805151
1365	0.01250637767
1366	0.01250469438
1367	0.01250184446
1368	0.01249987279
1369	0.012497805
1370	0.01249747295
1371	0.01249299348
1372	0.01249039706
1373	0.01248668924
1374	0.0124856916
1375	0.01248319168
1376	0.01247911153
1377	0.01247764826
1378	0.01247478693
1379	0.01247107088
1380	0.01246865269
1381	0.01246616804
1382	0.01246376497
1383	0.01245986414
1384	0.01245850186
1385	0.01245781567
1386	0.01245653763
1387	0.01245498118
1388	0.01245168621
1389	0.01244905953
1390	0.0124470031
1391	0.01244582389
1392	0.01244385435
1393	0.01244061019
1394	0.01243867583
1395	0.01243555741
1396	0.01243364312
1397	0.01243141867
1398	0.01242936954
1399	0.01242800859
1400	0.01242678355
1401	0.01242382471
1402	0.01242105222
1403	0.01241963957
1404	0.01241809599
1405	0.01241547526
1406	0.01241350412
1407	0.01241176049
1408	0.01240997909
1409	0.01240815502
1410	0.01240617556
1411	0.01240229445
1412	0.01240035425
1413	0.01239899853
1414	0.01239542448
1415	0.01239349621
1416	0.01239159371
1417	0.01238983095
1418	0.01238835745
1419	0.01238682279
1420	0.01238653161
1421	0.01238500662
1422	0.01238334577
1423	0.01238078251
1424	0.01237931701
1425	0.01237796209
1426	0.01237723821
1427	0.01237512614
1428	0.01237216698
1429	0.01237147143
1430	0.01236858727
1431	0.01236736562
1432	0.01236532115
1433	0.01236349955
1434	0.01236045839
1435	0.01235860113
1436	0.0123573091
1437	0.01235570365
1438	0.01235376373
1439	0.01235232712
1440	0.01235143452
1441	0.0123495127
1442	0.01234875721
1443	0.01234778282
1444	0.01234684473
1445	0.01234392402
1446	0.01234261495
1447	0.01233884574
1448	0.01233756786
1449	0.01233497003
1450	0.0123323929
1451	0.01233031247
1452	0.01232809991
1453	0.01232560605
1454	0.01232415981
1455	0.01232350201
1456	0.01232077396
1457	0.01232040334
1458	0.01231814179
1459	0.01231686199
1460	0.01231567949
1461	0.01231448989
1462	0.01231313677
1463	0.01230936045
1464	0.01230784866
1465	0.012305395
1466	0.01230370999
1467	0.01230185764
1468	0.01229907243
1469	0.01229563356
1470	0.01229356889
1471	0.01229201683
1472	0.01229044301
1473	0.01228867733
1474	0.01228635452
1475	0.01228491969
1476	0.01228325083
1477	0.01228142226
1478	0.01228007583
1479	0.01227571351
1480	0.01227448331
1481	0.01227359711
1482	0.0122710248
1483	0.01226899073
1484	0.01226746876
1485	0.01226369095
1486	0.01226212183
1487	0.01226101082
1488	0.01225972171
1489	0.01225767616
1490	0.01225704986
1491	0.01225500324
1492	0.01225251525
1493	0.01225212115
1494	0.01225130056
1495	0.01224862913
1496	0.01224573588
1497	0.01224411575
1498	0.01224168823
1499	0.01224073156
