actual,pred
0.0704281945216842,0.07235658670003148
0.0133530778156785,0.015835978855009994
0.0525798801146525,0.042383439904498416
0.0112312516738237,0.009825342872544107
0.02389900017755,0.033607143262318145
0.0069365617734288,0.0374788329585211
0.0095127421178438,0.014373815448253294
0.0266768836594774,0.05685190607567655
0.0399666934713025,0.0774590964649215
0.1820502914155561,0.14053943616962083
0.0524386120898226,0.09593772745108825
0.0528711315572776,0.0696704298645749
0.0231774946797053,0.03957995644802521
0.0348298468112559,0.06581696480211023
0.0326815883664798,0.05250219823920718
0.033919746320744,0.04957672537955559
0.0051987910371943,0.024732890183949377
0.1051349460337839,0.10514962782298537
0.0560420610505796,0.04506005032726937
0.0382692355681456,0.07138867313899494
0.0083273155984237,0.022478343539263826
0.0245706197572487,0.06902421629727104
0.0046267050767576,0.00412647873331852
0.0056190777673664,0.011971291866583175
0.0216885328554692,0.015526085408150356
0.0440612776948296,0.032306111101771326
0.0065272600383538,0.047148372774302345
0.0142555449525284,0.02622631955740984
0.0373360871930942,0.09025760478154282
0.1859096791991886,0.1777299698081679
0.0055724207013824,0.03987779455641713
0.0678530917992827,0.07956938534421372
0.0174645083249398,0.04025792511282268
0.1279749913342189,0.13619191519544777
0.0401030353306641,0.0654838837420064
0.0076152010955705,0.05055411354799379
0.009247664383002,0.027160517391452033
0.0298030530907822,0.043544654791259976
0.1194303166933699,0.10623380134915282
0.0149642049332825,0.027234624153935766
0.0766365538305261,0.11005444559789954
0.0638319971620625,0.06599933188134907
0.0608105092516398,0.0874312954670225
0.0048012175793578,0.019508738614191265
0.0093903013285341,0.036041631694651896
0.0335046557633137,0.05400790182300487
0.085203207912024,0.08727438803347651
0.1052441162880429,0.10672074233092745
0.0255164800943613,0.06251759001420179
0.0115700790874226,0.04363322875179114
0.0208505620327822,0.05095639062258565
0.0511982194144311,0.0568712432738472
0.0766162215838239,0.08752045094854502
0.0975135268337127,0.11877296369200982
0.0248386192168329,0.037881702998747005
0.0135030204093895,0.011442521394439922
0.0624890580627634,0.05744200218280118
0.2555576941621926,0.26639836416523605
0.0147957692228578,0.03859747558916177
0.0253278853786122,0.061415089228850556
0.1447080972391922,0.15432277214889215
0.1086751447401507,0.14779228484575824
0.01190001053491,0.021839094614145294
0.0214953004317096,0.025682749606826503
0.0609171084112672,0.07628801984253661
0.0804586088024141,0.08562866782949023
0.0350345552089219,0.06810184465766181
0.0172091540604548,0.009760625735512063
0.0817225743913096,0.05205708701960173
0.0534615176519476,0.0838830863821832
0.0639246770993067,0.07493412348868256
0.1325167618381944,0.12746416918264641
0.1050887715293086,0.1416889325998487
0.0376561643733434,0.02752706338945455
0.0562036932876875,0.03844018631446624
0.05152194971904,0.0638987478763459
0.0116795236838175,0.02526255989854878
0.1200746628255551,0.1442693516509689
0.2963362670195188,0.2563947070143064
0.0101577578917993,0.009451084488768025
0.0416032679673174,0.05159552639033361
0.0876531104745261,0.10200588147762837
0.000528067549893,-0.0007203887764109379
0.0324432033801779,0.03618014824759127
0.134222586409219,0.1252991039451774
0.0013324463312256,-0.0001073091503331347
0.0219958166605571,0.013674510202607876
0.019784154151338,0.04585541550200655
0.0277392709377769,0.04687275181741681
0.0018034468052478,0.008417992420347978
0.0245121624330317,0.09744572380666824
0.009920124616458,0.0637317779457261
0.0203164092151883,0.07969840339973881
0.0498673995250334,0.059969405994723134
0.07803687107455,0.0900485421176271
0.1228345981441782,0.10203925511782024
0.0737868804170994,0.07263123679379506
0.0452085080699226,0.0515196316746151
0.0595307461513979,0.08712825527560664
0.0236058650065041,0.014803415239728515
0.0581624802339613,0.10395221920237775
0.2554030815816721,0.25394516156144
0.1473290393370653,0.16193213790879715
0.1384389399708122,0.1296364445243532
0.0057283595721683,0.006923313736090009
2.480227555454974e-05,0.006867727741043869
0.104025710534553,0.1049574786456779
0.0329602917214109,0.027615837045536364
0.0045426358966732,0.026285021537408054
0.0019795940829531,0.004865567034288351
0.013949327254342,0.01202645869374147
0.0344695557275797,0.04283624493644377
0.0027021791640592,0.003633830551105735
0.0146981293112345,0.03111410113367452
0.0558269060416711,0.07422422789125474
0.0618849851965871,0.10492173666914298
0.0485648218886307,0.06682287229443226
0.047029504455848,0.058289148231119456
0.0253330231473167,0.04453819362846516
0.0474763237851173,0.05810973082710724
0.0238025014341829,0.020128462304956282
0.0107195952267622,0.05499926085542127
0.0941452558961503,0.09520738387437563
0.0268564200329408,0.06502190307631751
0.1947469324608852,0.2197797504723144
0.3362565130213207,0.41476492150241123
0.1701262190281278,0.14723115983034568
0.0032720305753299,0.015951318859629818
0.0054643808514257,0.009929460881355143
0.0192399919252065,0.015456426600410814
0.1659702935901813,0.1776628726051797
0.0131386093400562,0.034340019250375185
0.018975314066182,0.0227778077731566
0.0869814882125172,0.06761652581122787
0.0032280449129683,0.006500563818097077
0.0165520928691176,0.03958580905752662
0.0372667352458239,0.04267093228047649
0.0149789260232995,0.062287214702728674
0.0317543327965557,0.03524151702392721
0.0234397412794902,0.05573702454334828
0.0398809582361618,0.057097390385336136
0.0183170410564503,0.06331912985689367
0.0408043180473994,0.05536488248047884
0.0241626661133038,0.036649613354447746
0.0883005641288169,0.07024559877921548
0.0555249056682067,0.05290751455309068
0.061388979072389,0.07700223147709229
0.2746539832083424,0.2561601688488962
0.4227421533216113,0.4573131035676066
0.1566977273963481,0.1662950248352541
0.016294055887449,0.01862596595061726
0.0279463765521621,0.05286826974423135
0.049604935028534,0.028795781999855642
0.0407607286698889,0.04656935666813603
0.1028862297798898,0.09864929873851462
0.139468997390868,0.12864595456668562
0.0087986994801862,0.02415372324138032
0.0926248066807879,0.0711933534168207
0.0120568565094314,0.03612564146335279
0.0109777958207321,0.049393403806163694
0.0628205952309219,0.07278233354669321
0.0234588703804585,0.04865477115675054
0.1894052508331178,0.1184535760679816
0.0936126808777791,0.13427388535282173
0.0337391231458779,0.05630029324339484
0.043940453767092,0.12243969235278913
0.0238876103821024,0.03452098399611261
0.0140376296632909,0.07191701658838051
0.0592778369299845,0.10586881216344138
0.0104446599163803,0.030792794827222705
0.0463071993286193,0.0902557184821034
0.02420968752256,0.06626246019014573
0.0439355845568469,0.028085263386592785
0.0183157869953429,0.03926768259924403
0.3302215281719922,0.3772036594275801
0.6931471805599453,0.6729756063542213
0.2645833313800101,0.26701759248410306
0.0026929445370965,0.0028423627793922185
0.0987555975053241,0.10938111172275014
0.01654623448806,0.015388866529795278
0.011061616193548,0.02356137618936769
0.0373486572613601,0.07465591816389394
0.0391537247482819,0.03110382088298591
0.002575281422867,0.012635823963248916
0.0562663371044654,0.09166787347776517
0.0200922568206982,0.034165323442771754
0.1186860633771965,0.13030806762900635
0.1559566700575163,0.14126624208231015
0.0314191997898701,0.05620101588881127
0.0182888488118407,0.05383375288878796
0.0278424235308667,0.16099925190125997
0.072185900368389,0.08521600918130609
0.0407605650404926,0.03779934811483237
0.0356079072496061,0.08232739743661127
0.017035888870809,0.06636845106004376
0.0675722471420709,0.07383935418322196
0.0554664032595643,0.07210038986835193
0.0553426429107591,0.08504130029828931
0.1875079973314164,0.1774013332800209
0.1657859799327404,0.17085192277964945
0.0247726608905334,0.03400010443208948
0.0351064754678245,0.024485552484243688
0.1167847164755109,0.1132554650876595
0.0633417860751229,0.06761855749577744
0.1938012405256375,0.16489118824995086
0.009178817495436,0.02359457773355935
0.0240332632321702,0.03081299870948208
0.0038568453127207,0.008110653369385948
0.0105147203702291,0.020167022424208828
0.0044237702125699,0.025523846074024366
0.0626948758641127,0.11420946922277023
0.1518709590318932,0.26914889848672596
0.0621224341715979,0.09532756459625055
0.083465880667951,0.07143244842079138
0.0456395690521077,0.09708789840746287
0.0776717499727107,0.1181468329158909
0.0614554287939722,0.09070544563736695
0.1574575406937519,0.13541526861589018
0.0250650775522679,0.051845282952263747
0.0067874722667025,0.013830873720378431
0.040895633348515,0.03299022098443531
0.1032153987984489,0.11588504686830314
0.0554447331888863,0.09890732690636939
0.0067560761713246,0.05103128470189172
0.140576093685751,0.15251951619509357
0.0740720670889706,0.13871492353298334
0.0784322014814789,0.1242539805972529
0.4977124196049044,0.5935260344516534
0.0575004960402277,0.06310826027000843
0.075955695567197,0.08420871036038205
0.1123047138932021,0.10678475982663868
0.0708319038424505,0.07112912065992463
0.0154395875622876,0.09108376899153259
0.0002811993376734,0.002290762373109656
0.0091540130544506,0.035969907722355414
0.011145913697302,0.04275568759066253
0.0355868879296281,0.04186393295526185
0.086168806405617,0.10587375848402546
0.0833756953323916,0.08466245116739533
0.1115219562113173,0.14806769441688228
0.1112544450285745,0.11353241910220649
0.045321975733528,0.12156332732973302
0.0726395007301911,0.0787451232600013
0.0857794567343977,0.11006095838914859
0.0653437162373299,0.13056719701160568
0.0297192233878452,0.03713573169235762
0.0970589478276636,0.09814777589197068
0.1375997490302993,0.14342973982151758
0.0222374542400534,0.030348566028401636
0.22945768059353,0.2558979694453788
0.0922848264034855,0.1193306934163001
0.0041236063087189,0.004276817347436762
0.069016158525946,0.05075526246032616
0.0353407697254129,0.0863942570849355
0.019894695833253,0.03841673307201327
0.0590295559416694,0.0616586655836741
0.0015838538803708,0.012500889033734905
0.0062072743832522,0.004926109189522271
0.005616644412733,0.025057401913834917
0.032404730912947,0.03193965261569053
0.0499572208952999,0.08750890738053094
0.0233310623051241,0.06981521414712595
0.0590447878005188,0.0753375273689515
0.1136192662268102,0.1031744748999126
0.2881749661678424,0.2197302753889819
0.1041556703030012,0.11401859800402982
0.0743469926675066,0.07527955241127963
0.1701817339599598,0.15394607598635918
0.046079279981962,0.04327648803239922
0.0208669962933109,0.03199932987856994
0.0472356752028123,0.05413652578872989
0.0580325113031642,0.054372561885730517
0.1489064853596031,0.15252551213659574
0.0812391711775388,0.049408222864435004
0.0353978950638402,0.030156553818217087
0.0564621711003695,0.1124629191656871
0.0313996011485166,0.05682907970899175
0.0413928324447335,0.0660138469829267
0.0341280753127143,0.02342832240191782
0.0389547468516095,0.0327871085893324
0.0075342974076523,0.005860939993350731
0.0191694859332263,0.016650278543979408
0.0122118879621526,0.04117512473875634
0.017979108552208,0.037988092588168695
0.0380390809033785,0.123224280508661
0.0824083175700246,0.08820224588724053
0.0922465895334404,0.07640651203211737
0.0557778711619091,0.07836755093605632
0.2318078413210595,0.23969493909624767
0.1875827602847478,0.18544761942528476
0.1392766600316504,0.12356598643122269
0.093076720776502,0.08954772043025722
0.0520139593407999,0.04710180946793254
0.0137034502942551,0.03848013991036386
0.054001940479929,0.08476284296463815
0.0300992502253465,0.027502300855113133
0.0972630491126372,0.15153238216771922
0.0390966861981026,0.05873092950589069
0.0608055086326829,0.05417179052268043
0.0242818064888713,0.07194718283024684
0.0219285616928424,0.023187112758566004
0.0230933626524982,0.02335512696872581
0.003967994552025,0.005120929831143872
0.0188948167968383,0.022873760270736586
0.001163133454739,0.010791067269262211
0.0086255748134471,0.023436116032041876
0.0174702055790949,0.047662886129599034
0.0379904962190293,0.0571831531075327
0.1235131554684165,0.12349393817816165
0.1598582904122197,0.12034634467267621
0.0416256655422403,0.06743415809173248
0.2170431087231484,0.25356208606425834
0.0816536673088247,0.09567003549401482
0.1338144410822137,0.15697351437513396
0.0436569957887908,0.06629144105978257
0.0079453535749901,0.022667544433731195
0.0207782517014686,0.04157114016399535
0.0147458013479939,0.025962126979625258
0.0689346902208241,0.06272250961584526
0.0082262790562665,0.008107065777739994
0.0253719596580828,0.03332949640642114
0.0634512396809601,0.041884417352179064
0.1278891213293746,0.13309779330702737
0.0651796782411717,0.044025663491365635
0.0784595203872193,0.10353397095673553
0.0168891593438669,0.015615193449221729
0.0359775967785051,0.0645961310878231
0.0806775790182015,0.06130395403463672
0.0981405380906473,0.08075637332219333
0.0731658230180764,0.11004453067608369
0.0034556581740323,0.0034705130899224668
0.0065044589326652,0.0032229820228047573
0.0073771227024587,0.016316905467813447
0.0547560199771495,0.06849055118353331
0.1169084744945355,0.14610399736711124
0.1053059371723363,0.09506265099585993
0.04862335648205,0.06673681125469698
0.0389054528087121,0.08014408947840435
0.0874156360925588,0.09886764923591114
0.0332046921465403,0.09243078940411327
0.0023505883776917,0.025046805546751837
0.046129495587117,0.07761359144254613
0.0932322777880961,0.09853245186706716
0.0316198653175442,0.02884621921578838
0.1258770088548199,0.13751884108504822
0.0307613234068614,0.07176875005815644
0.1032283328141596,0.11259382705369125
0.0032572822382016,0.0006802189755049926
0.0631053798659195,0.0956520019826182
0.0418442875883281,0.10720966918975944
0.0383194102188048,0.12088000054754952
0.105731350056781,0.09729180906832971
0.0286283381704277,0.04969204023547424
0.0209249552522313,0.04948672173111551
0.0115556926933741,0.0183786379683996
0.0201841864288136,0.037964974469471884
0.0331869673270123,0.026279460269568525
0.1071880234878344,0.12157364503560775
0.0349426744792393,0.0722175190432254
0.0035417121817352,0.03106975775018063
0.0678611318670428,0.09235322581945396
0.0724572626866831,0.09206150485379193
0.0062582108661668,0.024825479522817766
0.0021928513059118,0.01792971569029911
0.0628179376292665,0.08114654016704924
0.0134153386473709,0.018351245604632915
0.0126616043788142,0.060426294786595544
0.003146626675742,0.013786556522512289
0.0888484068395442,0.12643000961116752
0.1351763910109133,0.11923177568855826
0.1082424299184977,0.12839926985401126
0.0133816225648075,0.006447798266505586
0.0123432095958163,0.023855893501373057
0.0361736331912787,0.03354092116022943
0.0111304554817055,0.04133647857891098
0.0111521804632492,0.008856066116780331
0.0253691005110094,0.0350393337506318
0.0955187492601885,0.10531044032552511
0.0054364039655988,0.012200958378445023
0.0209082162722664,0.013520156723586446
0.0280880738983214,0.015861315904677098
7.752334546111189e-05,0.010856010430145863
0.006229576148095,0.026748329870075083
0.0343664764265676,0.08279973087830282
0.098820244930278,0.08148301930449256
0.0020876583587401,0.022695067688987818
0.0140985175500929,0.02362024988042071
0.041760158935664,0.07021998502995504
0.0088062884633555,0.030729702661621998
0.0658837744423544,0.13948938389630747
0.0013691700332618,0.0269296115617867
0.0117179077533965,0.013140684047144566
0.0756910217061581,0.08149875051498294
0.0012566179301774,0.009443981345353791
0.0020858431511672,0.0381243157471344
0.0739972508711996,0.08141461078361766
0.0016534185173722,0.018199753341143543
0.1842082033035766,0.18399427874014468
0.0192001328979291,0.025318501130062725
0.0579957111494597,0.06574891194467075
0.0183798107917874,0.02635588688604982
0.0133454178898162,0.016886433119638028
0.0250091750403436,0.02545006347644286
0.0309814027140168,0.06149939293185079
0.1235439473715491,0.13977804171215708
0.0007904599851589,0.0057443486541112615
0.009463490814918,0.021107381721888613
0.124006722371044,0.11270199408375045
0.0478347481391612,0.027040022727628905
0.0719697013251392,0.09603989868022911
0.0600773764040219,0.049371197491832726
0.0051016679533332,0.009427839156168863
0.0043228383859622,0.02959933964342512
0.0175255240307465,0.02122738637703961
0.0619403576377856,0.09802306547975242
0.0586006265234941,0.06462781157659998
0.0543835239320741,0.13917850109148577
0.0118691705554149,0.01610512801083827
0.1186584377404632,0.13889240447973936
0.2645718304222752,0.2496051819241473
0.0435816366075785,0.06732248398871651
0.0250578835886404,0.010328551270109163
0.0279169213382827,0.032539452748846426
0.0232372469618817,0.017426673679831445
0.0447914801132875,0.05121068429018904
0.0201837003542425,0.026671607692135904
0.0289088005146004,0.03716225445134412
0.302103862195693,0.5240106642569977
0.0399031290684368,0.06645996568424592
0.0745688072264477,0.07686571133276181
0.0341776953102402,0.07223951540810072
0.0046650415702613,0.0270579454607772
0.1008389058528378,0.12162819415105847
0.2395139243833195,0.27145229906766
0.0604033817966327,0.06170513340871972
0.0285979843972671,0.04045649172298184
0.0054898323119451,0.0231596286616813
0.013114639732812,0.015969654814363216
0.0170344240445656,0.02348944113142292
0.0322049333193727,0.04827839742827493
0.0193156100159735,0.014512363348137158
0.0028453617323168,0.018647860240325595
0.0109708372369407,0.03489818451709307
0.0239539030690442,0.025638813569919046
0.0025233066443226,0.008457547994294781
0.0049553438873418,0.03220360312188033
0.0055093683383846,0.004867750368720378
0.0420188732910361,0.11366519807672125
0.0174498514730746,0.024674098005409373
0.0100850185683861,0.03510538217754667
0.1099921639269551,0.0959790018067363
0.0096499449655462,0.011729603086654647
0.0064115917417297,0.010973524355976413
0.0373447328764855,0.05220640011806647
0.2825275150101815,0.2594766937559956
0.0242787880559324,0.04184994966516807
0.007279350661029,0.014612635523043566
0.0277997981813101,0.028420754580566823
0.0379744481815547,0.04538388202509266
0.010870531612994,0.0075878081599812935
0.0029329400665516,0.012912863686911968
0.1570162353748873,0.17088084968826744
0.0038830117586391,0.014805429108573853
0.0508126054587179,0.06894247019759808
0.0260037461715225,0.026843917812976757
0.0264733024131831,0.02809933360696111
0.0615996982505578,0.05441213550226631
0.0320857382803347,0.04406909796024986
0.0054427402215861,0.005181822290023813
0.0322342958352119,0.023690837573111252
0.0830228111316507,0.14589337210659825
0.0094950445855641,0.017607342358875122
0.0144180287876392,0.025043774251468018
0.0165634531943405,0.04105523939406376
0.0430606415165398,0.06765609471817537
0.0408618923625638,0.05692557801379022
0.0112835217335785,0.019222013634600466
0.0243357284982441,0.04729581348002176
0.1039967575943853,0.09766058187182693
0.0816055944027612,0.06972180490443533
0.0391729701528758,0.025167020202021523
0.0361703367744842,0.03814595048846445
0.0118915994376735,0.01956128039775043
0.0064932727072497,0.016983411798551645
0.1021868156008485,0.1376594367590624
0.0495275012544078,0.054194278453390164
0.0091088704441042,0.012550089205637521
0.0096243114276469,0.005345770690949034
1.0291777011238244e-05,0.013050701135885662
0.0084581581446104,0.04489952380754842
0.0339286337197149,0.031124073428468048
0.0533412758726615,0.07796150427722569
0.0003388022063764,0.007855819514009363
0.0585409512289713,0.11005798922230105
0.0385125783238257,0.06008067082693587
0.0206058840198168,0.012415832554067738
0.0011901298359416,0.0213951103040122
0.003664094473356,0.014357784247982994
0.0084796250153802,0.015390480847937607
0.0013681122651178,0.0106100415425604
0.004035878813268,0.0030428551719071106
0.0098717771147105,0.008400028297220696
0.0050138409265909,0.004318883791311526
0.0179988144384223,0.01350418482589083
0.0243021127104823,0.020446953858817382
0.0154802040245862,0.02088513064505751
0.0054629215098587,0.021075918560873833
0.0035643474226097,0.0031971147460696236
0.0158115880108451,0.0702140489973577
0.0064447922168057,0.0061619586822284494
0.0080218017580344,0.004547957219760007
0.0038325841123178,0.005610866188302879
0.0539787856647515,0.07368828898163719
0.0271167435011313,0.039753724901142984
0.0022685056034892,0.026547292190138363
0.0366872547680508,0.040484230697823
0.0090163376421157,0.015168822305991578
0.0181744691425171,0.033614895043463044
0.0044342074827751,0.027599960260183555
0.0071963711484527,0.010510812388798835
0.0486883820731289,0.04378538528091891
0.0031529640152527,0.009542939902619618
0.0478152598231869,0.023781547041800008
0.0118258113943978,0.014755090391975853
0.0052349460073356,0.006121421167697719
0.0109801290769829,0.020302477459188756
0.003227018774612,0.015072091190340656
0.0068784507474106,0.0179956616464889
0.0059530984677297,0.004178162163279958
0.075012797576833,0.11671730070206962
0.0204677269780337,0.034459513364481165
0.0117517349410431,0.012341411453980627
0.0097466940084582,0.008945885793827157
0.0044215719662603,0.01002079636797544
0.012136787061295,0.029936107160316854
0.0105779219147246,0.01611726466943182
0.010225568615542,0.027084559135747595
0.0233716133130236,0.027593191960959093
0.0054489471976505,0.008319329132642411
0.0360948147310151,0.05857714573828367
0.0149088626115835,0.016776076524987985
0.0468543624419767,0.03284883517048865
0.0079172635170581,0.0064680608814318835
0.0103846931331026,0.022920606072960474
0.0125328504259627,0.005175000567656712
0.1916981141246641,0.15156121653387625
0.0132179346459217,0.0176240117513132
0.0104115875469762,0.013204207101400287
0.0027934763726004,0.0011442745570090923
0.0115560806763614,0.008600326238320632
0.0157031862724782,0.03883727668052766
0.0576485109783386,0.043769390178580794
0.013137958192976,0.009906441233246008
0.0004701311797032,0.002410108233488778
0.024759989016562,0.020764169364191905
0.0089287080559736,0.010747711849294836
0.0050778060432225,0.004561774285633077
0.0274512572799281,0.02999116064766713
0.0254015436451203,0.05832345712194259
0.2546979822637398,0.23848015242772608
0.0148005679340766,0.011055395046187508
0.023879329083397,0.024571766835742158
0.0499718472644397,0.059319299141471354
0.0086233006844473,0.01000847469985669
0.0465789348063135,0.03716085848817954
0.0191863864822341,0.017376550183414774
0.0167885657638946,0.018380582802267217
0.0413241352651806,0.046596196565862454
0.008853009760306,0.014265495132858644
0.0054197541229427,0.009261860605876027
0.0143436151771212,0.04473070511726184
0.1152339327834265,0.058777075880859245
0.0469867104978792,0.045957445900201274
0.021998049630132,0.010513658847345855
0.0033250989471288,0.008012832975794262
0.0171632116342078,0.03756951576904981
0.0171419569482273,0.01610702326424028
0.0380295376492982,0.03652129871949937
0.0111698427572863,0.020284654617614
0.0448693775180643,0.07380986178551736
0.0281401512885387,0.016024804518644034
0.0382339292360428,0.0598692981680307
0.0132267387026994,0.015516391805678209
0.0514934493474499,0.039858200867897195
0.0156806283092122,0.013971567093379503
0.0030104814315159,0.012498255452705803
0.0248227778281557,0.003345469171451357
0.0091890220659638,0.01196917407133509
0.0052959547106716,0.005819710008482498
0.0010010191464701,0.016944289886617128
0.1720375738036064,0.0985090749145906
0.0116525647159755,0.00863599170454056
0.1103786705089115,0.04370653246841905
0.0005763238575436,0.003768459711373781
0.0025433595043962,0.025489848649257678
0.0081127504293049,0.012480998434207871
0.0106009745376441,0.008647138824293021
0.0018746572591468,0.0032597018009258433
0.0117253844119556,0.018761426085271093
0.0169897693819026,0.029741316850916723
0.0221529583877378,0.038982291448333886
0.1389769492296185,0.10093638298308837
0.0073434949372703,0.006656851188054022
0.0110007441738271,0.011667200715112125
0.0004247863902268,0.0019477467654430841
0.0360907073660846,0.07720147042910684
0.0612412604656269,0.05674815156790185
0.0192134761827087,0.02001674696117206
0.0026547333577375,0.00352221657451654
0.0050532252279394,0.03172851295038133
0.1616342183933952,0.09766670414202619
0.0161378421494271,0.027053751553076384
0.0310350285554468,0.021726484250574316
0.0110633131001517,0.012830031243508788
0.0257123041376801,0.021635204422741375
0.0144051241753888,0.03465533437258934
0.1401582212288435,0.13261561993258197
0.0730287567855456,0.0681878719627875
0.0651889116172751,0.05424931317998614
0.0370244301334789,0.023552015314313127
0.0049903347253141,0.0037376471268428524
0.0202653631718573,0.01343872409225988
0.0223224552737658,0.019706429545727933
0.0172549529669061,0.015336820677546256
0.0131387061402858,0.016355440643018332
0.0147339789794275,0.01837176702800407
0.0350309374432557,0.050644287472737214
0.0032072023291378,0.0119950034877718
